DATETIME,ANO,MES,DIA,HORA,VALOR,VALOR_ORIGINAL,UNIDADE,QAQC_INTERNO,QAQC_MMA
2017-05-29 01:00:00,2017,5,29,1,42.0,42.0,µg/m3,True,True
2017-05-29 02:00:00,2017,5,29,2,49.0,49.0,µg/m3,True,True
2017-05-29 03:00:00,2017,5,29,3,42.0,42.0,µg/m3,True,True
2017-05-29 04:00:00,2017,5,29,4,34.0,34.0,µg/m3,True,True
2017-05-29 05:00:00,2017,5,29,5,26.0,26.0,µg/m3,True,True
2017-05-29 06:00:00,2017,5,29,6,12.0,12.0,µg/m3,True,True
2017-05-29 07:00:00,2017,5,29,7,16.0,16.0,µg/m3,True,True
2017-05-29 08:00:00,2017,5,29,8,,,,True,False
2017-05-29 09:00:00,2017,5,29,9,19.0,19.0,µg/m3,True,True
2017-05-29 10:00:00,2017,5,29,10,11.0,11.0,µg/m3,True,True
2017-05-29 11:00:00,2017,5,29,11,12.0,12.0,µg/m3,True,True
2017-05-29 12:00:00,2017,5,29,12,10.0,10.0,µg/m3,True,True
2017-05-29 13:00:00,2017,5,29,13,6.0,6.0,µg/m3,True,True
2017-05-29 14:00:00,2017,5,29,14,2.0,2.0,µg/m3,True,True
2017-05-29 15:00:00,2017,5,29,15,11.0,11.0,µg/m3,True,True
2017-05-29 16:00:00,2017,5,29,16,12.0,12.0,µg/m3,True,True
2017-05-29 17:00:00,2017,5,29,17,15.0,15.0,µg/m3,True,True
2017-05-29 18:00:00,2017,5,29,18,13.0,13.0,µg/m3,True,True
2017-05-29 19:00:00,2017,5,29,19,19.0,19.0,µg/m3,True,True
2017-05-29 20:00:00,2017,5,29,20,21.0,21.0,µg/m3,True,True
2017-05-29 21:00:00,2017,5,29,21,29.0,29.0,µg/m3,True,True
2017-05-29 22:00:00,2017,5,29,22,30.0,30.0,µg/m3,True,True
2017-05-29 23:00:00,2017,5,29,23,31.0,31.0,µg/m3,True,True
2017-05-30 00:00:00,2017,5,30,0,30.0,30.0,µg/m3,True,True
2017-05-30 01:00:00,2017,5,30,1,30.0,30.0,µg/m3,True,True
2017-05-30 02:00:00,2017,5,30,2,32.0,32.0,µg/m3,True,True
2017-05-30 03:00:00,2017,5,30,3,35.0,35.0,µg/m3,True,True
2017-05-30 04:00:00,2017,5,30,4,36.0,36.0,µg/m3,True,True
2017-05-30 05:00:00,2017,5,30,5,29.0,29.0,µg/m3,True,True
2017-05-30 06:00:00,2017,5,30,6,9.0,9.0,µg/m3,True,True
2017-05-30 07:00:00,2017,5,30,7,11.0,11.0,µg/m3,True,True
2017-05-30 08:00:00,2017,5,30,8,21.0,21.0,µg/m3,True,True
2017-05-30 09:00:00,2017,5,30,9,14.0,14.0,µg/m3,True,True
2017-05-30 10:00:00,2017,5,30,10,14.0,14.0,µg/m3,True,True
2017-05-30 11:00:00,2017,5,30,11,9.0,9.0,µg/m3,True,True
2017-05-30 12:00:00,2017,5,30,12,7.0,7.0,µg/m3,True,True
2017-05-30 13:00:00,2017,5,30,13,13.0,13.0,µg/m3,True,True
2017-05-30 14:00:00,2017,5,30,14,16.0,16.0,µg/m3,True,True
2017-05-30 15:00:00,2017,5,30,15,6.0,6.0,µg/m3,True,True
2017-05-30 16:00:00,2017,5,30,16,15.0,15.0,µg/m3,True,True
2017-05-30 17:00:00,2017,5,30,17,8.0,8.0,µg/m3,True,True
2017-05-30 18:00:00,2017,5,30,18,7.0,7.0,µg/m3,True,True
2017-05-30 19:00:00,2017,5,30,19,7.0,7.0,µg/m3,True,True
2017-05-30 20:00:00,2017,5,30,20,6.0,6.0,µg/m3,True,True
2017-05-30 21:00:00,2017,5,30,21,10.0,10.0,µg/m3,True,True
2017-05-30 22:00:00,2017,5,30,22,10.0,10.0,µg/m3,True,True
2017-05-30 23:00:00,2017,5,30,23,12.0,12.0,µg/m3,True,True
2017-05-31 00:00:00,2017,5,31,0,9.0,9.0,µg/m3,True,True
2017-05-31 01:00:00,2017,5,31,1,17.0,17.0,µg/m3,True,True
2017-05-31 02:00:00,2017,5,31,2,7.0,7.0,µg/m3,True,True
2017-05-31 03:00:00,2017,5,31,3,10.0,10.0,µg/m3,True,True
2017-05-31 04:00:00,2017,5,31,4,9.0,9.0,µg/m3,True,True
2017-05-31 05:00:00,2017,5,31,5,11.0,11.0,µg/m3,True,True
2017-05-31 06:00:00,2017,5,31,6,8.0,8.0,µg/m3,True,True
2017-05-31 07:00:00,2017,5,31,7,14.0,14.0,µg/m3,True,True
2017-05-31 08:00:00,2017,5,31,8,12.0,12.0,µg/m3,True,True
2017-05-31 09:00:00,2017,5,31,9,11.0,11.0,µg/m3,True,True
2017-05-31 10:00:00,2017,5,31,10,8.0,8.0,µg/m3,True,True
2017-05-31 11:00:00,2017,5,31,11,6.0,6.0,µg/m3,True,True
2017-05-31 12:00:00,2017,5,31,12,11.0,11.0,µg/m3,True,True
2017-05-31 13:00:00,2017,5,31,13,12.0,12.0,µg/m3,True,True
2017-05-31 14:00:00,2017,5,31,14,7.0,7.0,µg/m3,True,True
2017-05-31 15:00:00,2017,5,31,15,11.0,11.0,µg/m3,True,True
2017-05-31 16:00:00,2017,5,31,16,16.0,16.0,µg/m3,True,True
2017-05-31 17:00:00,2017,5,31,17,18.0,18.0,µg/m3,True,True
2017-05-31 18:00:00,2017,5,31,18,20.0,20.0,µg/m3,True,True
2017-05-31 19:00:00,2017,5,31,19,28.0,28.0,µg/m3,True,True
2017-05-31 20:00:00,2017,5,31,20,25.0,25.0,µg/m3,True,True
2017-05-31 21:00:00,2017,5,31,21,27.0,27.0,µg/m3,True,True
2017-05-31 22:00:00,2017,5,31,22,23.0,23.0,µg/m3,True,True
2017-05-31 23:00:00,2017,5,31,23,21.0,21.0,µg/m3,True,True
2017-06-01 00:00:00,2017,6,1,0,13.0,13.0,µg/m3,True,True
2017-06-01 01:00:00,2017,6,1,1,11.0,11.0,µg/m3,True,True
2017-06-01 02:00:00,2017,6,1,2,20.0,20.0,µg/m3,True,True
2017-06-01 03:00:00,2017,6,1,3,22.0,22.0,µg/m3,True,True
2017-06-01 04:00:00,2017,6,1,4,27.0,27.0,µg/m3,True,True
2017-06-01 05:00:00,2017,6,1,5,23.0,23.0,µg/m3,True,True
2017-06-01 06:00:00,2017,6,1,6,27.0,27.0,µg/m3,True,True
2017-06-01 07:00:00,2017,6,1,7,16.0,16.0,µg/m3,True,True
2017-06-01 08:00:00,2017,6,1,8,8.0,8.0,µg/m3,True,True
2017-06-01 09:00:00,2017,6,1,9,4.0,4.0,µg/m3,True,True
2017-06-01 10:00:00,2017,6,1,10,18.0,18.0,µg/m3,True,True
2017-06-01 11:00:00,2017,6,1,11,13.0,13.0,µg/m3,True,True
2017-06-01 12:00:00,2017,6,1,12,19.0,19.0,µg/m3,True,True
2017-06-01 13:00:00,2017,6,1,13,18.0,18.0,µg/m3,True,True
2017-06-01 14:00:00,2017,6,1,14,15.0,15.0,µg/m3,True,True
2017-06-01 15:00:00,2017,6,1,15,7.0,7.0,µg/m3,True,True
2017-06-01 16:00:00,2017,6,1,16,2.0,2.0,µg/m3,True,True
2017-06-01 17:00:00,2017,6,1,17,8.0,8.0,µg/m3,True,True
2017-06-01 18:00:00,2017,6,1,18,5.0,5.0,µg/m3,True,True
2017-06-01 19:00:00,2017,6,1,19,8.0,8.0,µg/m3,True,True
2017-06-01 20:00:00,2017,6,1,20,9.0,9.0,µg/m3,True,True
2017-06-01 21:00:00,2017,6,1,21,3.0,3.0,µg/m3,True,True
2017-06-01 22:00:00,2017,6,1,22,2.0,2.0,µg/m3,True,True
2017-06-01 23:00:00,2017,6,1,23,6.0,6.0,µg/m3,True,True
2017-06-02 00:00:00,2017,6,2,0,6.0,6.0,µg/m3,True,True
2017-06-02 01:00:00,2017,6,2,1,1.0,1.0,µg/m3,True,True
2017-06-02 02:00:00,2017,6,2,2,7.0,7.0,µg/m3,True,True
2017-06-02 03:00:00,2017,6,2,3,3.0,3.0,µg/m3,True,True
2017-06-02 04:00:00,2017,6,2,4,3.0,3.0,µg/m3,True,True
2017-06-02 05:00:00,2017,6,2,5,4.0,4.0,µg/m3,True,True
2017-06-02 06:00:00,2017,6,2,6,4.0,4.0,µg/m3,True,True
2017-06-02 07:00:00,2017,6,2,7,5.0,5.0,µg/m3,True,True
2017-06-02 08:00:00,2017,6,2,8,4.0,4.0,µg/m3,True,True
2017-06-02 09:00:00,2017,6,2,9,,0.0,µg/m3,True,False
2017-06-02 10:00:00,2017,6,2,10,,0.0,µg/m3,True,False
2017-06-02 11:00:00,2017,6,2,11,4.0,4.0,µg/m3,True,True
2017-06-02 12:00:00,2017,6,2,12,7.0,7.0,µg/m3,True,True
2017-06-02 13:00:00,2017,6,2,13,7.0,7.0,µg/m3,True,True
2017-06-02 14:00:00,2017,6,2,14,5.0,5.0,µg/m3,True,True
2017-06-02 15:00:00,2017,6,2,15,5.0,5.0,µg/m3,True,True
2017-06-02 16:00:00,2017,6,2,16,20.0,20.0,µg/m3,True,True
2017-06-02 17:00:00,2017,6,2,17,13.0,13.0,µg/m3,True,True
2017-06-02 18:00:00,2017,6,2,18,17.0,17.0,µg/m3,True,True
2017-06-02 19:00:00,2017,6,2,19,16.0,16.0,µg/m3,True,True
2017-06-02 20:00:00,2017,6,2,20,19.0,19.0,µg/m3,True,True
2017-06-02 21:00:00,2017,6,2,21,24.0,24.0,µg/m3,True,True
2017-06-02 22:00:00,2017,6,2,22,21.0,21.0,µg/m3,True,True
2017-06-02 23:00:00,2017,6,2,23,19.0,19.0,µg/m3,True,True
2017-06-03 00:00:00,2017,6,3,0,22.0,22.0,µg/m3,True,True
2017-06-03 01:00:00,2017,6,3,1,22.0,22.0,µg/m3,True,True
2017-06-03 02:00:00,2017,6,3,2,14.0,14.0,µg/m3,True,True
2017-06-03 03:00:00,2017,6,3,3,12.0,12.0,µg/m3,True,True
2017-06-03 04:00:00,2017,6,3,4,17.0,17.0,µg/m3,True,True
2017-06-03 05:00:00,2017,6,3,5,14.0,14.0,µg/m3,True,True
2017-06-03 06:00:00,2017,6,3,6,14.0,14.0,µg/m3,True,True
2017-06-03 07:00:00,2017,6,3,7,16.0,16.0,µg/m3,True,True
2017-06-03 08:00:00,2017,6,3,8,12.0,12.0,µg/m3,True,True
2017-06-03 09:00:00,2017,6,3,9,8.0,8.0,µg/m3,True,True
2017-06-03 10:00:00,2017,6,3,10,1.0,1.0,µg/m3,True,True
2017-06-03 11:00:00,2017,6,3,11,4.0,4.0,µg/m3,True,True
2017-06-03 12:00:00,2017,6,3,12,12.0,12.0,µg/m3,True,True
2017-06-03 13:00:00,2017,6,3,13,9.0,9.0,µg/m3,True,True
2017-06-03 14:00:00,2017,6,3,14,13.0,13.0,µg/m3,True,True
2017-06-03 15:00:00,2017,6,3,15,13.0,13.0,µg/m3,True,True
2017-06-03 16:00:00,2017,6,3,16,24.0,24.0,µg/m3,True,True
2017-06-03 17:00:00,2017,6,3,17,23.0,23.0,µg/m3,True,True
2017-06-03 18:00:00,2017,6,3,18,20.0,20.0,µg/m3,True,True
2017-06-03 19:00:00,2017,6,3,19,28.0,28.0,µg/m3,True,True
2017-06-03 20:00:00,2017,6,3,20,27.0,27.0,µg/m3,True,True
2017-06-03 21:00:00,2017,6,3,21,32.0,32.0,µg/m3,True,True
2017-06-03 22:00:00,2017,6,3,22,34.0,34.0,µg/m3,True,True
2017-06-03 23:00:00,2017,6,3,23,32.0,32.0,µg/m3,True,True
2017-06-04 00:00:00,2017,6,4,0,32.0,32.0,µg/m3,True,True
2017-06-04 01:00:00,2017,6,4,1,61.0,61.0,µg/m3,True,True
2017-06-04 02:00:00,2017,6,4,2,63.0,63.0,µg/m3,True,True
2017-06-04 03:00:00,2017,6,4,3,51.0,51.0,µg/m3,True,True
2017-06-04 04:00:00,2017,6,4,4,46.0,46.0,µg/m3,True,True
2017-06-04 05:00:00,2017,6,4,5,39.0,39.0,µg/m3,True,True
2017-06-04 06:00:00,2017,6,4,6,31.0,31.0,µg/m3,True,True
2017-06-04 07:00:00,2017,6,4,7,21.0,21.0,µg/m3,True,True
2017-06-04 08:00:00,2017,6,4,8,13.0,13.0,µg/m3,True,True
2017-06-04 09:00:00,2017,6,4,9,9.0,9.0,µg/m3,True,True
2017-06-04 10:00:00,2017,6,4,10,1.0,1.0,µg/m3,True,True
2017-06-04 11:00:00,2017,6,4,11,2.0,2.0,µg/m3,True,True
2017-06-04 12:00:00,2017,6,4,12,8.0,8.0,µg/m3,True,True
2017-06-04 13:00:00,2017,6,4,13,10.0,10.0,µg/m3,True,True
2017-06-04 14:00:00,2017,6,4,14,14.0,14.0,µg/m3,True,True
2017-06-04 15:00:00,2017,6,4,15,6.0,6.0,µg/m3,True,True
2017-06-04 16:00:00,2017,6,4,16,13.0,13.0,µg/m3,True,True
2017-06-04 17:00:00,2017,6,4,17,7.0,7.0,µg/m3,True,True
2017-06-04 18:00:00,2017,6,4,18,17.0,17.0,µg/m3,True,True
2017-06-04 19:00:00,2017,6,4,19,19.0,19.0,µg/m3,True,True
2017-06-04 20:00:00,2017,6,4,20,25.0,25.0,µg/m3,True,True
2017-06-04 21:00:00,2017,6,4,21,22.0,22.0,µg/m3,True,True
2017-06-04 22:00:00,2017,6,4,22,17.0,17.0,µg/m3,True,True
2017-06-04 23:00:00,2017,6,4,23,13.0,13.0,µg/m3,True,True
2017-06-05 00:00:00,2017,6,5,0,15.0,15.0,µg/m3,True,True
2017-06-05 01:00:00,2017,6,5,1,18.0,18.0,µg/m3,True,True
2017-06-05 02:00:00,2017,6,5,2,15.0,15.0,µg/m3,True,True
2017-06-05 03:00:00,2017,6,5,3,15.0,15.0,µg/m3,True,True
2017-06-05 04:00:00,2017,6,5,4,18.0,18.0,µg/m3,True,True
2017-06-05 05:00:00,2017,6,5,5,12.0,12.0,µg/m3,True,True
2017-06-05 06:00:00,2017,6,5,6,14.0,14.0,µg/m3,True,True
2017-06-05 07:00:00,2017,6,5,7,27.0,27.0,µg/m3,True,True
2017-06-05 08:00:00,2017,6,5,8,28.0,28.0,µg/m3,True,True
2017-06-05 09:00:00,2017,6,5,9,33.0,33.0,µg/m3,True,True
2017-06-05 10:00:00,2017,6,5,10,25.0,25.0,µg/m3,True,True
2017-06-05 11:00:00,2017,6,5,11,34.0,34.0,µg/m3,True,True
2017-06-05 12:00:00,2017,6,5,12,14.0,14.0,µg/m3,True,True
2017-06-05 13:00:00,2017,6,5,13,3.0,3.0,µg/m3,True,True
2017-06-05 14:00:00,2017,6,5,14,8.0,8.0,µg/m3,True,True
2017-06-05 15:00:00,2017,6,5,15,5.0,5.0,µg/m3,True,True
2017-06-05 16:00:00,2017,6,5,16,14.0,14.0,µg/m3,True,True
2017-06-05 17:00:00,2017,6,5,17,20.0,20.0,µg/m3,True,True
2017-06-05 18:00:00,2017,6,5,18,16.0,16.0,µg/m3,True,True
2017-06-05 19:00:00,2017,6,5,19,19.0,19.0,µg/m3,True,True
2017-06-05 20:00:00,2017,6,5,20,12.0,12.0,µg/m3,True,True
2017-06-05 21:00:00,2017,6,5,21,11.0,11.0,µg/m3,True,True
2017-06-05 22:00:00,2017,6,5,22,8.0,8.0,µg/m3,True,True
2017-06-05 23:00:00,2017,6,5,23,11.0,11.0,µg/m3,True,True
2017-06-06 00:00:00,2017,6,6,0,16.0,16.0,µg/m3,True,True
2017-06-06 01:00:00,2017,6,6,1,15.0,15.0,µg/m3,True,True
2017-06-06 02:00:00,2017,6,6,2,18.0,18.0,µg/m3,True,True
2017-06-06 03:00:00,2017,6,6,3,21.0,21.0,µg/m3,True,True
2017-06-06 04:00:00,2017,6,6,4,21.0,21.0,µg/m3,True,True
2017-06-06 05:00:00,2017,6,6,5,23.0,23.0,µg/m3,True,True
2017-06-06 06:00:00,2017,6,6,6,15.0,15.0,µg/m3,True,True
2017-06-06 07:00:00,2017,6,6,7,18.0,18.0,µg/m3,True,True
2017-06-06 08:00:00,2017,6,6,8,12.0,12.0,µg/m3,True,True
2017-06-06 09:00:00,2017,6,6,9,13.0,13.0,µg/m3,True,True
2017-06-06 10:00:00,2017,6,6,10,10.0,10.0,µg/m3,True,True
2017-06-06 11:00:00,2017,6,6,11,1.0,1.0,µg/m3,True,True
2017-06-06 12:00:00,2017,6,6,12,7.0,7.0,µg/m3,True,True
2017-06-06 13:00:00,2017,6,6,13,7.0,7.0,µg/m3,True,True
2017-06-06 14:00:00,2017,6,6,14,4.0,4.0,µg/m3,True,True
2017-06-06 15:00:00,2017,6,6,15,1.0,1.0,µg/m3,True,True
2017-06-06 16:00:00,2017,6,6,16,4.0,4.0,µg/m3,True,True
2017-06-06 17:00:00,2017,6,6,17,11.0,11.0,µg/m3,True,True
2017-06-06 18:00:00,2017,6,6,18,14.0,14.0,µg/m3,True,True
2017-06-06 19:00:00,2017,6,6,19,19.0,19.0,µg/m3,True,True
2017-06-06 20:00:00,2017,6,6,20,22.0,22.0,µg/m3,True,True
2017-06-06 21:00:00,2017,6,6,21,15.0,15.0,µg/m3,True,True
2017-06-06 22:00:00,2017,6,6,22,27.0,27.0,µg/m3,True,True
2017-06-06 23:00:00,2017,6,6,23,38.0,38.0,µg/m3,True,True
2017-06-07 00:00:00,2017,6,7,0,30.0,30.0,µg/m3,True,True
2017-06-07 01:00:00,2017,6,7,1,31.0,31.0,µg/m3,True,True
2017-06-07 02:00:00,2017,6,7,2,44.0,44.0,µg/m3,True,True
2017-06-07 03:00:00,2017,6,7,3,31.0,31.0,µg/m3,True,True
2017-06-07 04:00:00,2017,6,7,4,26.0,26.0,µg/m3,True,True
2017-06-07 05:00:00,2017,6,7,5,29.0,29.0,µg/m3,True,True
2017-06-07 06:00:00,2017,6,7,6,6.0,6.0,µg/m3,True,True
2017-06-07 07:00:00,2017,6,7,7,1.0,1.0,µg/m3,True,True
2017-06-07 08:00:00,2017,6,7,8,4.0,4.0,µg/m3,True,True
2017-06-07 09:00:00,2017,6,7,9,5.0,5.0,µg/m3,True,True
2017-06-07 10:00:00,2017,6,7,10,10.0,10.0,µg/m3,True,True
2017-06-07 11:00:00,2017,6,7,11,10.0,10.0,µg/m3,True,True
2017-06-07 12:00:00,2017,6,7,12,6.0,6.0,µg/m3,True,True
2017-06-07 13:00:00,2017,6,7,13,7.0,7.0,µg/m3,True,True
2017-06-07 14:00:00,2017,6,7,14,9.0,9.0,µg/m3,True,True
2017-06-07 15:00:00,2017,6,7,15,7.0,7.0,µg/m3,True,True
2017-06-07 16:00:00,2017,6,7,16,16.0,16.0,µg/m3,True,True
2017-06-07 17:00:00,2017,6,7,17,11.0,11.0,µg/m3,True,True
2017-06-07 18:00:00,2017,6,7,18,14.0,14.0,µg/m3,True,True
2017-06-07 19:00:00,2017,6,7,19,27.0,27.0,µg/m3,True,True
2017-06-07 20:00:00,2017,6,7,20,27.0,27.0,µg/m3,True,True
2017-06-07 21:00:00,2017,6,7,21,28.0,28.0,µg/m3,True,True
2017-06-07 22:00:00,2017,6,7,22,28.0,28.0,µg/m3,True,True
2017-06-07 23:00:00,2017,6,7,23,35.0,35.0,µg/m3,True,True
2017-06-08 00:00:00,2017,6,8,0,26.0,26.0,µg/m3,True,True
2017-06-08 01:00:00,2017,6,8,1,30.0,30.0,µg/m3,True,True
2017-06-08 02:00:00,2017,6,8,2,27.0,27.0,µg/m3,True,True
2017-06-08 03:00:00,2017,6,8,3,34.0,34.0,µg/m3,True,True
2017-06-08 04:00:00,2017,6,8,4,34.0,34.0,µg/m3,True,True
2017-06-08 05:00:00,2017,6,8,5,39.0,39.0,µg/m3,True,True
2017-06-08 06:00:00,2017,6,8,6,44.0,44.0,µg/m3,True,True
2017-06-08 07:00:00,2017,6,8,7,23.0,23.0,µg/m3,True,True
2017-06-08 08:00:00,2017,6,8,8,4.0,4.0,µg/m3,True,True
2017-06-08 09:00:00,2017,6,8,9,2.0,2.0,µg/m3,True,True
2017-06-08 10:00:00,2017,6,8,10,1.0,1.0,µg/m3,True,True
2017-06-08 11:00:00,2017,6,8,11,5.0,5.0,µg/m3,True,True
2017-06-08 12:00:00,2017,6,8,12,8.0,8.0,µg/m3,True,True
2017-06-08 13:00:00,2017,6,8,13,7.0,7.0,µg/m3,True,True
2017-06-08 14:00:00,2017,6,8,14,10.0,10.0,µg/m3,True,True
2017-06-08 15:00:00,2017,6,8,15,8.0,8.0,µg/m3,True,True
2017-06-08 16:00:00,2017,6,8,16,11.0,11.0,µg/m3,True,True
2017-06-08 17:00:00,2017,6,8,17,14.0,14.0,µg/m3,True,True
2017-06-08 18:00:00,2017,6,8,18,10.0,10.0,µg/m3,True,True
2017-06-08 19:00:00,2017,6,8,19,15.0,15.0,µg/m3,True,True
2017-06-08 20:00:00,2017,6,8,20,12.0,12.0,µg/m3,True,True
2017-06-08 21:00:00,2017,6,8,21,16.0,16.0,µg/m3,True,True
2017-06-08 22:00:00,2017,6,8,22,14.0,14.0,µg/m3,True,True
2017-06-08 23:00:00,2017,6,8,23,15.0,15.0,µg/m3,True,True
2017-06-09 00:00:00,2017,6,9,0,12.0,12.0,µg/m3,True,True
2017-06-09 01:00:00,2017,6,9,1,7.0,7.0,µg/m3,True,True
2017-06-09 02:00:00,2017,6,9,2,17.0,17.0,µg/m3,True,True
2017-06-09 03:00:00,2017,6,9,3,10.0,10.0,µg/m3,True,True
2017-06-09 04:00:00,2017,6,9,4,14.0,14.0,µg/m3,True,True
2017-06-09 05:00:00,2017,6,9,5,16.0,16.0,µg/m3,True,True
2017-06-09 06:00:00,2017,6,9,6,17.0,17.0,µg/m3,True,True
2017-06-09 07:00:00,2017,6,9,7,15.0,15.0,µg/m3,True,True
2017-06-09 08:00:00,2017,6,9,8,5.0,5.0,µg/m3,True,True
2017-06-09 09:00:00,2017,6,9,9,6.0,6.0,µg/m3,True,True
2017-06-09 10:00:00,2017,6,9,10,3.0,3.0,µg/m3,True,True
2017-06-09 11:00:00,2017,6,9,11,5.0,5.0,µg/m3,True,True
2017-06-09 12:00:00,2017,6,9,12,6.0,6.0,µg/m3,True,True
2017-06-09 13:00:00,2017,6,9,13,9.0,9.0,µg/m3,True,True
2017-06-09 14:00:00,2017,6,9,14,11.0,11.0,µg/m3,True,True
2017-06-09 15:00:00,2017,6,9,15,4.0,4.0,µg/m3,True,True
2017-06-09 16:00:00,2017,6,9,16,10.0,10.0,µg/m3,True,True
2017-06-09 17:00:00,2017,6,9,17,8.0,8.0,µg/m3,True,True
2017-06-09 18:00:00,2017,6,9,18,11.0,11.0,µg/m3,True,True
2017-06-09 19:00:00,2017,6,9,19,10.0,10.0,µg/m3,True,True
2017-06-09 20:00:00,2017,6,9,20,4.0,4.0,µg/m3,True,True
2017-06-09 21:00:00,2017,6,9,21,3.0,3.0,µg/m3,True,True
2017-06-09 22:00:00,2017,6,9,22,5.0,5.0,µg/m3,True,True
2017-06-09 23:00:00,2017,6,9,23,7.0,7.0,µg/m3,True,True
2017-06-10 00:00:00,2017,6,10,0,7.0,7.0,µg/m3,True,True
2017-06-10 01:00:00,2017,6,10,1,10.0,10.0,µg/m3,True,True
2017-06-10 02:00:00,2017,6,10,2,4.0,4.0,µg/m3,True,True
2017-06-10 03:00:00,2017,6,10,3,5.0,5.0,µg/m3,True,True
2017-06-10 04:00:00,2017,6,10,4,7.0,7.0,µg/m3,True,True
2017-06-10 05:00:00,2017,6,10,5,10.0,10.0,µg/m3,True,True
2017-06-10 06:00:00,2017,6,10,6,5.0,5.0,µg/m3,True,True
2017-06-10 07:00:00,2017,6,10,7,7.0,7.0,µg/m3,True,True
2017-06-10 08:00:00,2017,6,10,8,5.0,5.0,µg/m3,True,True
2017-06-10 09:00:00,2017,6,10,9,4.0,4.0,µg/m3,True,True
2017-06-10 10:00:00,2017,6,10,10,,0.0,µg/m3,True,False
2017-06-10 11:00:00,2017,6,10,11,4.0,4.0,µg/m3,True,True
2017-06-10 12:00:00,2017,6,10,12,7.0,7.0,µg/m3,True,True
2017-06-10 13:00:00,2017,6,10,13,7.0,7.0,µg/m3,True,True
2017-06-10 14:00:00,2017,6,10,14,4.0,4.0,µg/m3,True,True
2017-06-10 15:00:00,2017,6,10,15,7.0,7.0,µg/m3,True,True
2017-06-10 16:00:00,2017,6,10,16,18.0,18.0,µg/m3,True,True
2017-06-10 17:00:00,2017,6,10,17,8.0,8.0,µg/m3,True,True
2017-06-10 18:00:00,2017,6,10,18,15.0,15.0,µg/m3,True,True
2017-06-10 19:00:00,2017,6,10,19,7.0,7.0,µg/m3,True,True
2017-06-10 20:00:00,2017,6,10,20,11.0,11.0,µg/m3,True,True
2017-06-10 21:00:00,2017,6,10,21,20.0,20.0,µg/m3,True,True
2017-06-10 22:00:00,2017,6,10,22,22.0,22.0,µg/m3,True,True
2017-06-10 23:00:00,2017,6,10,23,28.0,28.0,µg/m3,True,True
2017-06-11 00:00:00,2017,6,11,0,35.0,35.0,µg/m3,True,True
2017-06-11 01:00:00,2017,6,11,1,37.0,37.0,µg/m3,True,True
2017-06-11 02:00:00,2017,6,11,2,46.0,46.0,µg/m3,True,True
2017-06-11 03:00:00,2017,6,11,3,51.0,51.0,µg/m3,True,True
2017-06-11 04:00:00,2017,6,11,4,35.0,35.0,µg/m3,True,True
2017-06-11 05:00:00,2017,6,11,5,27.0,27.0,µg/m3,True,True
2017-06-11 06:00:00,2017,6,11,6,36.0,36.0,µg/m3,True,True
2017-06-11 07:00:00,2017,6,11,7,39.0,39.0,µg/m3,True,True
2017-06-11 08:00:00,2017,6,11,8,38.0,38.0,µg/m3,True,True
2017-06-11 09:00:00,2017,6,11,9,19.0,19.0,µg/m3,True,True
2017-06-11 10:00:00,2017,6,11,10,5.0,5.0,µg/m3,True,True
2017-06-11 11:00:00,2017,6,11,11,18.0,18.0,µg/m3,True,True
2017-06-11 12:00:00,2017,6,11,12,21.0,21.0,µg/m3,True,True
2017-06-11 13:00:00,2017,6,11,13,22.0,22.0,µg/m3,True,True
2017-06-11 14:00:00,2017,6,11,14,20.0,20.0,µg/m3,True,True
2017-06-11 15:00:00,2017,6,11,15,22.0,22.0,µg/m3,True,True
2017-06-11 16:00:00,2017,6,11,16,28.0,28.0,µg/m3,True,True
2017-06-11 17:00:00,2017,6,11,17,31.0,31.0,µg/m3,True,True
2017-06-11 18:00:00,2017,6,11,18,26.0,26.0,µg/m3,True,True
2017-06-11 19:00:00,2017,6,11,19,33.0,33.0,µg/m3,True,True
2017-06-11 20:00:00,2017,6,11,20,33.0,33.0,µg/m3,True,True
2017-06-11 21:00:00,2017,6,11,21,36.0,36.0,µg/m3,True,True
2017-06-11 22:00:00,2017,6,11,22,41.0,41.0,µg/m3,True,True
2017-06-11 23:00:00,2017,6,11,23,40.0,40.0,µg/m3,True,True
2017-06-12 00:00:00,2017,6,12,0,45.0,45.0,µg/m3,True,True
2017-06-12 01:00:00,2017,6,12,1,39.0,39.0,µg/m3,True,True
2017-06-12 02:00:00,2017,6,12,2,47.0,47.0,µg/m3,True,True
2017-06-12 03:00:00,2017,6,12,3,49.0,49.0,µg/m3,True,True
2017-06-12 04:00:00,2017,6,12,4,46.0,46.0,µg/m3,True,True
2017-06-12 05:00:00,2017,6,12,5,36.0,36.0,µg/m3,True,True
2017-06-12 06:00:00,2017,6,12,6,31.0,31.0,µg/m3,True,True
2017-06-12 07:00:00,2017,6,12,7,25.0,25.0,µg/m3,True,True
2017-06-12 08:00:00,2017,6,12,8,29.0,29.0,µg/m3,True,True
2017-06-12 09:00:00,2017,6,12,9,20.0,20.0,µg/m3,True,True
2017-06-12 10:00:00,2017,6,12,10,31.0,31.0,µg/m3,True,True
2017-06-12 11:00:00,2017,6,12,11,47.0,47.0,µg/m3,True,True
2017-06-12 12:00:00,2017,6,12,12,49.0,49.0,µg/m3,True,True
