DATETIME,ANO,MES,DIA,HORA,VALOR,VALOR_ORIGINAL,UNIDADE,QAQC_INTERNO,QAQC_MMA
2021-01-22 11:00:00,2021,1,22,11,7.45,7.45,µg/m³,True,True
2021-01-22 12:00:00,2021,1,22,12,0.51,0.51,µg/m³,True,True
2021-01-22 13:00:00,2021,1,22,13,,0.0,µg/m³,True,False
2021-01-22 14:00:00,2021,1,22,14,3.6,3.6,µg/m³,True,True
2021-01-22 15:00:00,2021,1,22,15,6.21,6.21,µg/m³,True,True
2021-01-22 16:00:00,2021,1,22,16,7.46,7.46,µg/m³,True,True
2021-01-22 17:00:00,2021,1,22,17,12.63,12.63,µg/m³,True,True
2021-01-22 18:00:00,2021,1,22,18,26.66,26.66,µg/m³,True,True
2021-01-22 19:00:00,2021,1,22,19,17.74,17.74,µg/m³,True,True
2021-01-22 20:00:00,2021,1,22,20,16.65,16.65,µg/m³,True,True
2021-01-22 21:00:00,2021,1,22,21,7.9,7.9,µg/m³,True,True
2021-01-22 22:00:00,2021,1,22,22,14.64,14.64,µg/m³,True,True
2021-01-22 23:00:00,2021,1,22,23,10.47,10.47,µg/m³,True,True
2021-01-23 00:00:00,2021,1,23,0,6.55,6.55,µg/m³,True,True
2021-01-23 01:00:00,2021,1,23,1,5.52,5.52,µg/m³,True,True
2021-01-23 02:00:00,2021,1,23,2,5.1,5.1,µg/m³,True,True
2021-01-23 03:00:00,2021,1,23,3,5.46,5.46,µg/m³,True,True
2021-01-23 04:00:00,2021,1,23,4,1.89,1.89,µg/m³,True,True
2021-01-23 05:00:00,2021,1,23,5,2.35,2.35,µg/m³,True,True
2021-01-23 06:00:00,2021,1,23,6,,0.0,µg/m³,True,False
2021-01-23 07:00:00,2021,1,23,7,,0.0,µg/m³,True,False
2021-01-23 08:00:00,2021,1,23,8,,0.0,µg/m³,True,False
2021-01-23 09:00:00,2021,1,23,9,0.33,0.33,µg/m³,True,True
2021-01-23 10:00:00,2021,1,23,10,,0.0,µg/m³,True,False
2021-01-23 11:00:00,2021,1,23,11,4.01,4.01,µg/m³,True,True
2021-01-23 12:00:00,2021,1,23,12,0.37,0.37,µg/m³,True,True
2021-01-23 13:00:00,2021,1,23,13,1.82,1.82,µg/m³,True,True
2021-01-23 14:00:00,2021,1,23,14,9.46,9.46,µg/m³,True,True
2021-01-23 15:00:00,2021,1,23,15,3.24,3.24,µg/m³,True,True
2021-01-23 16:00:00,2021,1,23,16,3.07,3.07,µg/m³,True,True
2021-01-23 17:00:00,2021,1,23,17,13.78,13.78,µg/m³,True,True
2021-01-23 18:00:00,2021,1,23,18,15.62,15.62,µg/m³,True,True
2021-01-23 19:00:00,2021,1,23,19,22.18,22.18,µg/m³,True,True
2021-01-23 20:00:00,2021,1,23,20,11.65,11.65,µg/m³,True,True
2021-01-23 21:00:00,2021,1,23,21,14.15,14.15,µg/m³,True,True
2021-01-23 22:00:00,2021,1,23,22,12.89,12.89,µg/m³,True,True
2021-01-23 23:00:00,2021,1,23,23,3.58,3.58,µg/m³,True,True
2021-01-24 00:00:00,2021,1,24,0,0.26,0.26,µg/m³,True,True
2021-01-24 01:00:00,2021,1,24,1,2.36,2.36,µg/m³,True,True
2021-01-24 02:00:00,2021,1,24,2,0.99,0.99,µg/m³,True,True
